Year,School Name,School Slug,School Area ID,Phase,Total Vacancies,Total Applicants,Balloting Required,Vacancies Balloted,Applicants Balloted,PR Cap,Remarks,Balloting Details,Source URL,Scraped At,Vacancy Delta,Utilisation Rate,Oversubscribed
2025,Admiralty Primary School,admiralty-primary-school,422,0,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Admiralty Primary School,admiralty-primary-school,422,1,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Admiralty Primary School,admiralty-primary-school,422,2A,60,42,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,18,0.7,False
2025,Admiralty Primary School,admiralty-primary-school,422,2B,26,27,True,5,6,,,Conducted for: Singapore Citizen children residing between 1km and 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-1,1.0385,True
2025,Admiralty Primary School,admiralty-primary-school,422,2C,52,87,True,52,74,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-35,1.6731,True
2025,Admiralty Primary School,admiralty-primary-school,422,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Ahmad Ibrahim Primary School,ahmad-ibrahim-primary-school,425,0,220,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,220,0.0,False
2025,Ahmad Ibrahim Primary School,ahmad-ibrahim-primary-school,425,1,160,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,160,0.0,False
2025,Ahmad Ibrahim Primary School,ahmad-ibrahim-primary-school,425,2A,132,6,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,126,0.0455,False
2025,Ahmad Ibrahim Primary School,ahmad-ibrahim-primary-school,425,2B,62,1,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,61,0.0161,False
2025,Ahmad Ibrahim Primary School,ahmad-ibrahim-primary-school,425,2C,185,31,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,154,0.1676,False
2025,Ahmad Ibrahim Primary School,ahmad-ibrahim-primary-school,425,2CS,154,29,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,125,0.1883,False
2025,Ai Tong School,ai-tong-school,409,0,300,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,300,0.0,False
2025,Ai Tong School,ai-tong-school,409,1,240,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,240,0.0,False
2025,Ai Tong School,ai-tong-school,409,2A,109,134,True,29,54,,,Conducted for: Singapore Citizen children residing outside 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-25,1.2294,True
2025,Ai Tong School,ai-tong-school,409,2B,20,62,True,20,56,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-42,3.1,True
2025,Ai Tong School,ai-tong-school,409,2C,43,81,True,43,76,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-38,1.8837,True
2025,Ai Tong School,ai-tong-school,409,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Alexandra Primary School,alexandra-primary-school,401,0,200,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,200,0.0,False
2025,Alexandra Primary School,alexandra-primary-school,401,1,140,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,140,0.0,False
2025,Alexandra Primary School,alexandra-primary-school,401,2A,76,67,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,9,0.8816,False
2025,Alexandra Primary School,alexandra-primary-school,401,2B,23,5,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,18,0.2174,False
2025,Alexandra Primary School,alexandra-primary-school,401,2C,67,73,True,10,12,,,Conducted for: Singapore Citizen children residing between 1km and 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-6,1.0896,True
2025,Alexandra Primary School,alexandra-primary-school,401,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Anchor Green Primary School,anchor-green-primary-school,397,0,240,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,240,0.0,False
2025,Anchor Green Primary School,anchor-green-primary-school,397,1,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Anchor Green Primary School,anchor-green-primary-school,397,2A,116,21,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,95,0.181,False
2025,Anchor Green Primary School,anchor-green-primary-school,397,2B,52,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,52,0.0,False
2025,Anchor Green Primary School,anchor-green-primary-school,397,2C,155,23,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,132,0.1484,False
2025,Anchor Green Primary School,anchor-green-primary-school,397,2CS,132,45,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,87,0.3409,False
2025,Anderson Primary School,anderson-primary-school,421,0,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Anderson Primary School,anderson-primary-school,421,1,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Anderson Primary School,anderson-primary-school,421,2A,69,43,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,26,0.6232,False
2025,Anderson Primary School,anderson-primary-school,421,2B,29,25,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,4,0.8621,False
2025,Anderson Primary School,anderson-primary-school,421,2C,65,91,True,12,17,,,Conducted for: Singapore Citizen children residing between 1km and 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-26,1.4,True
2025,Anderson Primary School,anderson-primary-school,421,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Ang Mo Kio Primary School,ang-mo-kio-primary-school,421,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Ang Mo Kio Primary School,ang-mo-kio-primary-school,421,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Ang Mo Kio Primary School,ang-mo-kio-primary-school,421,2A,78,17,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,61,0.2179,False
2025,Ang Mo Kio Primary School,ang-mo-kio-primary-school,421,2B,41,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,41,0.0,False
2025,Ang Mo Kio Primary School,ang-mo-kio-primary-school,421,2C,123,36,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,87,0.2927,False
2025,Ang Mo Kio Primary School,ang-mo-kio-primary-school,421,2CS,88,27,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,61,0.3068,False
2025,Anglo-Chinese School (Junior),anglo-chinese-school-junior,403,0,270,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,270,0.0,False
2025,Anglo-Chinese School (Junior),anglo-chinese-school-junior,403,1,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Anglo-Chinese School (Junior),anglo-chinese-school-junior,403,2A,134,104,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,30,0.7761,False
2025,Anglo-Chinese School (Junior),anglo-chinese-school-junior,403,2B,30,61,True,30,54,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-31,2.0333,True
2025,Anglo-Chinese School (Junior),anglo-chinese-school-junior,403,2C,61,95,True,61,83,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-34,1.5574,True
2025,Anglo-Chinese School (Junior),anglo-chinese-school-junior,403,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Anglo-Chinese School (Primary),anglo-chinese-school-primary,410,0,240,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,240,0.0,False
2025,Anglo-Chinese School (Primary),anglo-chinese-school-primary,410,1,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Anglo-Chinese School (Primary),anglo-chinese-school-primary,410,2A,120,81,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,39,0.675,False
2025,Anglo-Chinese School (Primary),anglo-chinese-school-primary,410,2B,33,61,True,33,45,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-28,1.8485,True
2025,Anglo-Chinese School (Primary),anglo-chinese-school-primary,410,2C,66,96,True,66,74,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-30,1.4545,True
2025,Anglo-Chinese School (Primary),anglo-chinese-school-primary,410,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Angsana Primary School,angsana-primary-school,413,0,280,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,280,0.0,False
2025,Angsana Primary School,angsana-primary-school,413,1,220,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,220,0.0,False
2025,Angsana Primary School,angsana-primary-school,413,2A,78,125,True,78,118,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-47,1.6026,True
2025,Angsana Primary School,angsana-primary-school,413,2B,20,1,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,19,0.05,False
2025,Angsana Primary School,angsana-primary-school,413,2C,59,167,True,59,164,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-108,2.8305,True
2025,Angsana Primary School,angsana-primary-school,413,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Beacon Primary School,beacon-primary-school,420,0,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Beacon Primary School,beacon-primary-school,420,1,90,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,90,0.0,False
2025,Beacon Primary School,beacon-primary-school,420,2A,48,1,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,47,0.0208,False
2025,Beacon Primary School,beacon-primary-school,420,2B,36,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,36,0.0,False
2025,Beacon Primary School,beacon-primary-school,420,2C,107,38,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,69,0.3551,False
2025,Beacon Primary School,beacon-primary-school,420,2CS,69,10,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,59,0.1449,False
2025,Bedok Green Primary School,bedok-green-primary-school,415,0,240,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,240,0.0,False
2025,Bedok Green Primary School,bedok-green-primary-school,415,1,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Bedok Green Primary School,bedok-green-primary-school,415,2A,140,5,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,135,0.0357,False
2025,Bedok Green Primary School,bedok-green-primary-school,415,2B,65,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,65,0.0,False
2025,Bedok Green Primary School,bedok-green-primary-school,415,2C,195,30,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,165,0.1538,False
2025,Bedok Green Primary School,bedok-green-primary-school,415,2CS,166,50,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,116,0.3012,False
2025,Bendemeer Primary School,bendemeer-primary-school,398,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Bendemeer Primary School,bendemeer-primary-school,398,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Bendemeer Primary School,bendemeer-primary-school,398,2A,89,17,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,72,0.191,False
2025,Bendemeer Primary School,bendemeer-primary-school,398,2B,44,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,44,0.0,False
2025,Bendemeer Primary School,bendemeer-primary-school,398,2C,133,27,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,106,0.203,False
2025,Bendemeer Primary School,bendemeer-primary-school,398,2CS,107,50,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,57,0.4673,False
2025,Blangah Rise Primary School,blangah-rise-primary-school,401,0,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Blangah Rise Primary School,blangah-rise-primary-school,401,1,60,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,60,0.0,False
2025,Blangah Rise Primary School,blangah-rise-primary-school,401,2A,36,7,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,29,0.1944,False
2025,Blangah Rise Primary School,blangah-rise-primary-school,401,2B,30,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,30,0.0,False
2025,Blangah Rise Primary School,blangah-rise-primary-school,401,2C,89,19,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,70,0.2135,False
2025,Blangah Rise Primary School,blangah-rise-primary-school,401,2CS,71,22,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,49,0.3099,False
2025,Boon Lay Garden Primary School,boon-lay-garden-primary-school,408,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Boon Lay Garden Primary School,boon-lay-garden-primary-school,408,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Boon Lay Garden Primary School,boon-lay-garden-primary-school,408,2A,83,8,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,75,0.0964,False
2025,Boon Lay Garden Primary School,boon-lay-garden-primary-school,408,2B,45,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,45,0.0,False
2025,Boon Lay Garden Primary School,boon-lay-garden-primary-school,408,2C,135,35,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,100,0.2593,False
2025,Boon Lay Garden Primary School,boon-lay-garden-primary-school,408,2CS,100,19,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,81,0.19,False
2025,Bukit Panjang Primary School,bukit-panjang-primary-school,420,0,240,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,240,0.0,False
2025,Bukit Panjang Primary School,bukit-panjang-primary-school,420,1,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Bukit Panjang Primary School,bukit-panjang-primary-school,420,2A,81,62,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,19,0.7654,False
2025,Bukit Panjang Primary School,bukit-panjang-primary-school,420,2B,26,20,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,6,0.7692,False
2025,Bukit Panjang Primary School,bukit-panjang-primary-school,420,2C,61,78,True,3,16,,,Conducted for: Singapore Citizen children residing between 1km and 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-17,1.2787,True
2025,Bukit Panjang Primary School,bukit-panjang-primary-school,420,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Bukit Timah Primary School,bukit-timah-primary-school,400,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Bukit Timah Primary School,bukit-timah-primary-school,400,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Bukit Timah Primary School,bukit-timah-primary-school,400,2A,78,6,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,72,0.0769,False
2025,Bukit Timah Primary School,bukit-timah-primary-school,400,2B,44,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,44,0.0,False
2025,Bukit Timah Primary School,bukit-timah-primary-school,400,2C,132,104,True,8,18,Conducted for: Permanent Resident children residing outside 2km of the school.,,"<p>Balloting was conducted because there was a <a href=""/primary/p1-registration/cap-on-pr-intake"">cap on the intake of Permanent Resident (PR) children</a> for this school in 2025.</p>",https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,28,0.7879,False
2025,Bukit Timah Primary School,bukit-timah-primary-school,400,2CS,39,63,True,8,11,,,Conducted for: Singapore Citizen children residing between 1km and 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-24,1.6154,True
2025,Bukit View Primary School,bukit-view-primary-school,414,0,280,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,280,0.0,False
2025,Bukit View Primary School,bukit-view-primary-school,414,1,220,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,220,0.0,False
2025,Bukit View Primary School,bukit-view-primary-school,414,2A,148,6,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,142,0.0405,False
2025,Bukit View Primary School,bukit-view-primary-school,414,2B,67,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,67,0.0,False
2025,Bukit View Primary School,bukit-view-primary-school,414,2C,202,92,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,110,0.4554,False
2025,Bukit View Primary School,bukit-view-primary-school,414,2CS,111,121,True,4,7,,,Conducted for: Singapore Citizen children residing outside 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-10,1.0901,True
2025,CHIJ (Katong) Primary,chij-katong-primary,415,0,200,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,200,0.0,False
2025,CHIJ (Katong) Primary,chij-katong-primary,415,1,140,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,140,0.0,False
2025,CHIJ (Katong) Primary,chij-katong-primary,415,2A,87,28,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,59,0.3218,False
2025,CHIJ (Katong) Primary,chij-katong-primary,415,2B,40,12,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,28,0.3,False
2025,CHIJ (Katong) Primary,chij-katong-primary,415,2C,107,71,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,36,0.6636,False
2025,CHIJ (Katong) Primary,chij-katong-primary,415,2CS,36,50,True,14,17,,,Conducted for: Singapore Citizen children residing outside 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-14,1.3889,True
2025,CHIJ (Kellock),chij-kellock,401,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,CHIJ (Kellock),chij-kellock,401,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,CHIJ (Kellock),chij-kellock,401,2A,80,14,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,66,0.175,False
2025,CHIJ (Kellock),chij-kellock,401,2B,42,6,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,36,0.1429,False
2025,CHIJ (Kellock),chij-kellock,401,2C,123,57,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,66,0.4634,False
